"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
9.588092448E2,4.818375190E1,1.160259169E1,5.040644198E2,4.718289852E0,2.464250641E2,1.329168108E1,6.000906205E0,6.000906205E0,0.000000000E0
9.598092471E2,4.818373106E1,1.160251762E1,5.041352807E2,5.813606739E0,2.464250641E2,1.329823687E1,6.000906205E0,6.000906205E0,0.000000000E0
9.608092495E2,4.818370927E1,1.160243546E1,5.042071312E2,6.310075760E0,2.464250641E2,1.330444846E1,6.000906205E0,6.000906205E0,0.000000000E0
9.618092523E2,4.818367699E1,1.160236708E1,5.042810033E2,6.023622513E0,2.464250641E2,1.331089154E1,8.001208274E0,8.001208274E0,0.000000000E0
9.628092548E2,4.818366873E1,1.160228106E1,5.043566705E2,6.023622513E0,2.440298157E2,1.331604752E1,8.001208274E0,8.001208274E0,0.000000000E0
9.638092575E2,4.818365103E1,1.160221678E1,5.044293312E2,5.483584404E0,2.440298157E2,1.332148335E1,8.001208274E0,8.001208274E0,0.000000000E0
9.648092595E2,4.818363624E1,1.160214690E1,5.044997687E2,5.483584404E0,2.440298157E2,1.332591438E1,8.001208274E0,8.001208274E0,0.000000000E0
9.658092618E2,4.818362335E1,1.160209035E1,5.045620737E2,4.760503292E0,2.440298157E2,1.332968598E1,8.001208274E0,8.001208274E0,0.000000000E0
9.668092644E2,4.818360991E1,1.160204364E1,5.046193906E2,4.478418827E0,2.440298157E2,1.333430698E1,6.000906205E0,6.000906205E0,0.000000000E0
9.678092673E2,4.818359619E1,1.160198480E1,5.046727480E2,4.701452255E0,2.440298157E2,1.333947131E1,8.001208274E0,8.001208274E0,0.000000000E0
9.688092699E2,4.818357822E1,1.160192058E1,5.047078018E2,4.842200756E0,2.440298157E2,1.334445552E1,8.001208274E0,8.001208274E0,0.000000000E0
9.698092718E2,4.818356167E1,1.160185810E1,5.047298740E2,4.781919479E0,2.414900970E2,1.334926701E1,8.001208274E0,8.001208274E0,0.000000000E0
9.708092743E2,4.818353521E1,1.160180674E1,5.047437268E2,4.781919479E0,2.414900970E2,1.335412051E1,8.001208274E0,8.001208274E0,0.000000000E0
9.718092768E2,4.818350580E1,1.160175838E1,5.047523081E2,3.993734360E0,2.414900970E2,1.335764312E1,8.001208274E0,8.001208274E0,0.000000000E0
9.728092788E2,4.818348309E1,1.160172525E1,5.047577255E2,3.993734360E0,2.414900970E2,1.335949602E1,8.001208274E0,8.001208274E0,0.000000000E0
9.738092812E2,4.818347139E1,1.160170745E1,5.047610688E2,2.697210312E0,2.414900970E2,1.336171979E1,8.001208274E0,8.001208274E0,0.000000000E0
9.748092839E2,4.818345761E1,1.160168571E1,5.047631609E2,1.875225186E0,2.414900970E2,1.336380791E1,8.001208274E0,8.001208274E0,0.000000000E0
9.758092868E2,4.818344434E1,1.160166578E1,5.047644688E2,1.266481042E0,2.414900970E2,1.336500699E1,8.001208274E0,8.001208274E0,0.000000000E0
9.768092892E2,4.818343613E1,1.160165529E1,5.047653137E2,1.266481042E0,2.414900970E2,1.336578638E1,8.001208274E0,8.001208274E0,0.000000000E0
9.778092915E2,4.818343156E1,1.160164732E1,5.047610586E2,9.367324710E-1,2.414900970E2,1.336654427E1,6.000906205E0,6.000906205E0,0.000000000E0
9.788092929E2,4.818342930E1,1.160163768E1,5.047544807E2,5.728579760E-1,2.414900970E2,1.336695030E1,6.000906205E0,6.000906205E0,0.000000000E0
9.798092961E2,4.818342870E1,1.160163227E1,5.047461325E2,5.177831054E-1,2.414900970E2,1.336767495E1,8.001208274E0,8.001208274E0,0.000000000E0
9.808092983E2,4.818342473E1,1.160162453E1,5.047378819E2,1.540544629E0,2.414900970E2,1.336956064E1,8.001208274E0,8.001208274E0,0.000000000E0
9.818093003E2,4.818341819E1,1.160160106E1,5.047303003E2,1.540544629E0,2.414900970E2,1.337284618E1,6.000906205E0,6.000906205E0,0.000000000E0
9.828093036E2,4.818340438E1,1.160156189E1,5.047176769E2,2.379946709E0,2.414900970E2,1.337734933E1,6.000906205E0,6.000906205E0,0.000000000E0
9.838093053E2,4.818337626E1,1.160151817E1,5.047007041E2,4.789995670E0,2.415046234E2,1.338363166E1,8.001208274E0,8.001208274E0,0.000000000E0
9.848093076E2,4.818334174E1,1.160145109E1,5.046942277E2,6.582603931E0,2.386064911E2,1.339118966E1,8.001208274E0,8.001208274E0,0.000000000E0
9.858093107E2,4.818331287E1,1.160135880E1,5.047108286E2,6.582603931E0,2.386064911E2,1.339917159E1,6.000906205E0,6.000906205E0,0.000000000E0
9.868093127E2,4.818327825E1,1.160126449E1,5.047307260E2,7.692129135E0,2.386064911E2,1.340649315E1,6.000906205E0,6.000906205E0,0.000000000E0
9.878093152E2,4.818324539E1,1.160117891E1,5.047441416E2,6.987822533E0,2.386064911E2,1.341425122E1,6.000906205E0,6.000906205E0,0.000000000E0
9.888093177E2,4.818321051E1,1.160108828E1,5.047525693E2,7.768135548E0,2.386064911E2,1.342245060E1,6.000906205E0,6.000906205E0,0.000000000E0
9.898093191E2,4.818317420E1,1.160099202E1,5.047425905E2,7.768135548E0,2.371518707E2,1.343107645E1,6.000906205E0,6.000906205E0,0.000000000E0
9.908093214E2,4.818313427E1,1.160089228E1,5.046878695E2,8.469764709E0,2.371518707E2,1.343946847E1,4.000604137E0,4.000604137E0,0.000000000E0
9.918093246E2,4.818309432E1,1.160079624E1,5.046355957E2,8.140740395E0,2.347442322E2,1.344698297E1,4.000604137E0,4.000604137E0,0.000000000E0
9.928093265E2,4.818305805E1,1.160071072E1,5.046286105E2,8.140740395E0,2.347442322E2,1.345452175E1,4.000604137E0,4.000604137E0,0.000000000E0
9.938093290E2,4.818302169E1,1.160062490E1,5.046728460E2,7.374701500E0,2.347442322E2,1.346193947E1,4.000604137E0,4.000604137E0,0.000000000E0
9.948093314E2,4.818298444E1,1.160054189E1,5.047073172E2,7.198625565E0,2.347442322E2,1.346900360E1,6.000906205E0,6.000906205E0,0.000000000E0
9.958093342E2,4.818294846E1,1.160046337E1,5.047181801E2,7.173573494E0,2.313705750E2,1.347636141E1,4.000604137E0,4.000604137E0,0.000000000E0
9.968093363E2,4.818291151E1,1.160038104E1,5.046660925E2,7.623470306E0,2.313705750E2,1.348453978E1,4.000604137E0,4.000604137E0,0.000000000E0
9.978093385E2,4.818286569E1,1.160029475E1,5.045944714E2,7.623470306E0,2.313705750E2,1.349243383E1,4.000604137E0,4.000604137E0,0.000000000E0
9.988093408E2,4.818282091E1,1.160021213E1,5.045470444E2,8.034565926E0,2.313705750E2,1.350002496E1,4.000604137E0,4.000604137E0,0.000000000E0
9.998093437E2,4.818277797E1,1.160013253E1,5.044989607E2,7.559681892E0,2.313705750E2,1.350754635E1,4.000604137E0,4.000604137E0,0.000000000E0
1.000809345E3,4.818273505E1,1.160005412E1,5.044080744E2,7.559681892E0,2.313705750E2,1.351306964E1,4.000604137E0,4.000604137E0,0.000000000E0
1.001809348E3,4.818270262E1,1.159999770E1,5.042946706E2,6.410883427E0,2.313705750E2,1.351736061E1,4.000604137E0,4.000604137E0,0.000000000E0
1.002809350E3,4.818267836E1,1.159995268E1,5.041996693E2,5.005954742E0,2.313705750E2,1.352206600E1,4.000604137E0,4.000604137E0,0.000000000E0
1.003809353E3,4.818265210E1,1.159990292E1,5.041481465E2,4.134485245E0,2.289765472E2,1.352652908E1,4.000604137E0,4.000604137E0,0.000000000E0
1.004809355E3,4.818261748E1,1.159987245E1,5.041154734E2,4.403336525E0,2.289765472E2,1.353121908E1,6.000906205E0,6.000906205E0,0.000000000E0
1.005809357E3,4.818258305E1,1.159983591E1,5.040999564E2,4.403336525E0,2.289765472E2,1.353692973E1,6.000906205E0,6.000906205E0,0.000000000E0
1.006809360E3,4.818254329E1,1.159978716E1,5.040805519E2,4.624979973E0,2.283535461E2,1.354093193E1,6.000906205E0,6.000906205E0,0.000000000E0
1.007809362E3,4.818251836E1,1.159974822E1,5.040425763E2,5.138339043E0,2.283564453E2,1.354760326E1,6.000906205E0,6.000906205E0,0.000000000E0
1.008809364E3,4.818247601E1,1.159968448E1,5.039666535E2,6.010959625E0,2.262978668E2,1.355356344E1,4.000604137E0,4.000604137E0,0.000000000E0
1.009809367E3,4.818243918E1,1.159962607E1,5.038943517E2,5.986635208E0,2.262978668E2,1.355957269E1,4.000604137E0,4.000604137E0,0.000000000E0
1.010809369E3,4.818240159E1,1.159956784E1,5.038466919E2,5.986635208E0,2.262978668E2,1.356555761E1,8.001208274E0,8.001208274E0,0.000000000E0
1.011809371E3,4.818236375E1,1.159951044E1,5.038166573E2,5.978866100E0,2.262978668E2,1.357210964E1,8.001208274E0,8.001208274E0,0.000000000E0
1.012809373E3,4.818232302E1,1.159944657E1,5.037978885E2,7.013951778E0,2.262978668E2,1.357980512E1,8.001208274E0,8.001208274E0,0.000000000E0
1.013809376E3,4.818228045E1,1.159936473E1,5.033539884E2,7.013951778E0,2.262978668E2,1.358869012E1,8.001208274E0,8.001208274E0,0.000000000E0
1.014809379E3,4.818222826E1,1.159927400E1,5.029952731E2,8.017833710E0,2.259330139E2,1.359859920E1,8.001208274E0,8.001208274E0,0.000000000E0
1.015809381E3,4.818216782E1,1.159917578E1,5.027113435E2,1.046880245E1,2.259330139E2,1.360864594E1,8.001208274E0,8.001208274E0,0.000000000E0
1.016809384E3,4.818210500E1,1.159907838E1,5.025021476E2,1.117498302E1,2.247863617E2,1.362053666E1,8.001208274E0,8.001208274E0,0.000000000E0
1.017809386E3,4.818203018E1,1.159896380E1,5.023477392E2,1.091831303E1,2.218003845E2,1.363214163E1,8.001208274E0,8.001208274E0,0.000000000E0
1.018809388E3,4.818195731E1,1.159885174E1,5.022294513E2,1.117498302E1,2.218003845E2,1.364359565E1,8.001208274E0,8.001208274E0,0.000000000E0
1.019809390E3,4.818188423E1,1.159874286E1,5.021313481E2,1.070701694E1,2.209550934E2,1.365408782E1,8.001208274E0,8.001208274E0,0.000000000E0
1.020809393E3,4.818181636E1,1.159864455E1,5.020451906E2,1.070701694E1,2.209550934E2,1.366471625E1,8.001208274E0,8.001208274E0,0.000000000E0
1.021809395E3,4.818174366E1,1.159855148E1,5.016696430E2,1.049166298E1,2.209550934E2,1.367591969E1,8.001208274E0,8.001208274E0,0.000000000E0
1.022809397E3,4.818166754E1,1.159845247E1,5.016486434E2,1.049166298E1,2.198343811E2,1.368698080E1,8.001208274E0,8.001208274E0,0.000000000E0
1.023809400E3,4.818159021E1,1.159835863E1,5.016838167E2,1.120596981E1,2.186951599E2,1.369833378E1,8.001208274E0,8.001208274E0,0.000000000E0
1.024809402E3,4.818151000E1,1.159826389E1,5.016937977E2,1.147410393E1,2.186951599E2,1.371079852E1,8.001208274E0,8.001208274E0,0.000000000E0
1.025809405E3,4.818142169E1,1.159816034E1,5.016938924E2,1.147410393E1,2.179999847E2,1.372299103E1,8.001208274E0,8.001208274E0,0.000000000E0
1.026809407E3,4.818132989E1,1.159807041E1,5.016392852E2,1.213553429E1,2.179999847E2,1.373574162E1,8.001208274E0,8.001208274E0,0.000000000E0
1.027809409E3,4.818123770E1,1.159796814E1,5.013956481E2,1.292352581E1,2.168264313E2,1.374878400E1,8.001208274E0,8.001208274E0,0.000000000E0
1.028809411E3,4.818114558E1,1.159785925E1,5.012448262E2,1.341109276E1,2.160122070E2,1.376293604E1,8.001208274E0,8.001208274E0,0.000000000E0
1.029809414E3,4.818104475E1,1.159774278E1,5.012292576E2,1.341109276E1,2.160122070E2,1.377541025E1,8.001208274E0,8.001208274E0,0.000000000E0
1.030809416E3,4.818095404E1,1.159764378E1,5.012514722E2,1.341109276E1,2.154756165E2,1.378875007E1,8.001208274E0,8.001208274E0,0.000000000E0
1.031809419E3,4.818085694E1,1.159753812E1,5.011119249E2,1.216867924E1,2.154756165E2,1.380079820E1,8.001208274E0,8.001208274E0,0.000000000E0
1.032809421E3,4.818076952E1,1.159744211E1,5.040347566E2,1.216867924E1,2.154756165E2,1.381302564E1,1.200181241E1,1.200181241E1,0.000000000E0
1.033809424E3,4.818068052E1,1.159734526E1,5.044538293E2,1.213778114E1,2.151398163E2,1.382571319E1,8.001208274E0,8.001208274E0,0.000000000E0
1.034809426E3,4.818058734E1,1.159724648E1,5.045913176E2,1.213778114E1,2.146825714E2,1.383899248E1,8.001208274E0,8.001208274E0,0.000000000E0
1.035809428E3,4.818048995E1,1.159714284E1,5.046035284E2,1.343397808E1,2.135660858E2,1.385296274E1,8.001208274E0,8.001208274E0,0.000000000E0
1.036809430E3,4.818038687E1,1.159703512E1,5.045448190E2,1.412268066E1,2.135660858E2,1.386703045E1,8.001208274E0,8.001208274E0,0.000000000E0
1.037809433E3,4.818028237E1,1.159692816E1,5.043877213E2,1.412268066E1,2.135660858E2,1.388228319E1,1.200181241E1,1.200181241E1,0.000000000E0
1.038809435E3,4.818017100E1,1.159680807E1,5.041016929E2,1.444591713E1,2.135660858E2,1.389802185E1,8.001208274E0,8.001208274E0,0.000000000E0
1.039809438E3,4.818005517E1,1.159668606E1,5.041103886E2,1.633292961E1,2.122657318E2,1.391488442E1,8.001208274E0,8.001208274E0,0.000000000E0
1.040809440E3,4.817992784E1,1.159656254E1,5.042380404E2,1.653657341E1,2.118121948E2,1.393112551E1,1.200181241E1,1.200181241E1,0.000000000E0
1.041809442E3,4.817980616E1,1.159644136E1,5.045125000E2,1.633292961E1,2.118121948E2,1.394706373E1,1.200181241E1,1.200181241E1,0.000000000E0
1.042809444E3,4.817969114E1,1.159631310E1,5.048440475E2,1.634890175E1,2.118121948E2,1.396384081E1,1.200181241E1,1.200181241E1,0.000000000E0
1.043809446E3,4.817956271E1,1.159619433E1,5.049630054E2,1.665760612E1,2.125477753E2,1.398106088E1,1.200181241E1,1.200181241E1,0.000000000E0
1.044809449E3,4.817943098E1,1.159607224E1,5.048554249E2,1.680828476E1,2.112141266E2,1.399814990E1,8.001208274E0,8.001208274E0,0.000000000E0
1.045809451E3,4.817929801E1,1.159595665E1,5.047758375E2,1.680828476E1,2.120538330E2,1.401542183E1,8.001208274E0,8.001208274E0,0.000000000E0
1.046809454E3,4.817916935E1,1.159582613E1,5.048647782E2,1.680828476E1,2.120538330E2,1.403332908E1,8.001208274E0,8.001208274E0,0.000000000E0
1.047809456E3,4.817904269E1,1.159567699E1,5.050849943E2,1.675138092E1,2.120538330E2,1.405198189E1,8.001208274E0,8.001208274E0,0.000000000E0
1.048809459E3,4.817890039E1,1.159554376E1,5.052389617E2,1.675138092E1,2.120538330E2,1.407168156E1,8.001208274E0,8.001208274E0,0.000000000E0
1.049809461E3,4.817874875E1,1.159540638E1,5.053368108E2,1.668438339E1,2.112062378E2,1.408946922E1,8.001208274E0,8.001208274E0,0.000000000E0
1.050809464E3,4.817861182E1,1.159528235E1,5.053980667E2,1.657409859E1,2.112062378E2,1.410702561E1,8.001208274E0,8.001208274E0,0.000000000E0
1.051809466E3,4.817846781E1,1.159518527E1,5.054363273E2,1.573908138E1,2.107023010E2,1.412394413E1,8.001208274E0,8.001208274E0,0.000000000E0
1.052809468E3,4.817833113E1,1.159508504E1,5.053661604E2,1.573908138E1,2.107023010E2,1.413899291E1,8.001208274E0,8.001208274E0,0.000000000E0
1.053809471E3,4.817821720E1,1.159497549E1,5.051786933E2,1.540837955E1,2.105607758E2,1.415356468E1,8.001208274E0,8.001208274E0,0.000000000E0
1.054809473E3,4.817810060E1,1.159488579E1,5.050681009E2,1.349826145E1,2.105607758E2,1.416753014E1,8.001208274E0,8.001208274E0,0.000000000E0
1.055809475E3,4.817798738E1,1.159480425E1,5.050358930E2,1.279376411E1,2.089546967E2,1.418144361E1,8.001208274E0,8.001208274E0,0.000000000E0
1.056809478E3,4.817788692E1,1.159469239E1,5.050111390E2,1.326608276E1,2.089546967E2,1.419294081E1,8.001208274E0,8.001208274E0,0.000000000E0
1.057809481E3,4.817780642E1,1.159459507E1,5.050459621E2,1.326608276E1,2.089546967E2,1.421184177E1,8.001208274E0,8.001208274E0,0.000000000E0
1.058809482E3,4.817765273E1,1.159448619E1,5.051984191E2,1.326608276E1,2.099339142E2,1.422415785E1,8.001208274E0,8.001208274E0,0.000000000E0
1.059809485E3,4.817755288E1,1.159441430E1,5.053098501E2,1.285531235E1,2.085682526E2,1.423786119E1,8.001208274E0,8.001208274E0,0.000000000E0
1.060809487E3,4.817743776E1,1.159434833E1,5.053810884E2,1.337959576E1,2.092281494E2,1.424994844E1,8.001208274E0,8.001208274E0,0.000000000E0
1.061809489E3,4.817735177E1,1.159424860E1,5.054469341E2,1.325653458E1,2.092281494E2,1.426422975E1,8.001208274E0,8.001208274E0,0.000000000E0
1.062809492E3,4.817724127E1,1.159415043E1,5.055959015E2,1.325653458E1,2.109221565E2,1.427565591E1,8.001208274E0,8.001208274E0,0.000000000E0
1.063809494E3,4.817715410E1,1.159406883E1,5.058875439E2,1.282554436E1,2.102339057E2,1.428803139E1,8.001208274E0,8.001208274E0,0.000000000E0
1.064809496E3,4.817705051E1,1.159400783E1,5.061418729E2,1.282554436E1,2.111265021E2,1.429941646E1,8.001208274E0,8.001208274E0,0.000000000E0
1.065809498E3,4.817696223E1,1.159393005E1,5.063982384E2,1.243871307E1,2.112202806E2,1.431505515E1,8.001208274E0,8.001208274E0,0.000000000E0
1.066809501E3,4.817684961E1,1.159380372E1,5.067180339E2,1.218570328E1,2.110615470E2,1.432542789E1,8.001208274E0,8.001208274E0,0.000000000E0
1.067809503E3,4.817677354E1,1.159372274E1,5.071176160E2,1.151693821E1,2.107620705E2,1.433598984E1,8.001208274E0,8.001208274E0,0.000000000E0
1.068809506E3,4.817669282E1,1.159364766E1,5.074796933E2,1.151693821E1,2.086908567E2,1.434544209E1,1.200181241E1,1.200181241E1,0.000000000E0
1.069809508E3,4.817663307E1,1.159355699E1,5.078152236E2,1.038632679E1,2.088559970E2,1.435354906E1,1.200181241E1,1.200181241E1,0.000000000E0
1.070809510E3,4.817656704E1,1.159351061E1,5.081084385E2,9.217277527E0,2.091443949E2,1.436165359E1,1.200181241E1,1.200181241E1,0.000000000E0
1.071809513E3,4.817650826E1,1.159344599E1,5.083802832E2,6.535374641E0,2.093223076E2,1.437028438E1,1.200181241E1,1.200181241E1,0.000000000E0
1.072809515E3,4.817650971E1,1.159332961E1,5.086303802E2,6.535374641E0,2.084473468E2,1.437655944E1,8.001208274E0,8.001208274E0,0.000000000E0
1.073809518E3,4.817645631E1,1.159335698E1,5.087883245E2,5.126566887E0,2.094453467E2,1.438070024E1,8.001208274E0,8.001208274E0,0.000000000E0
1.074809520E3,4.817642029E1,1.159334283E1,5.089566641E2,4.042683601E0,2.103692117E2,1.438437669E1,8.001208274E0,8.001208274E0,0.000000000E0
1.075809522E3,4.817638968E1,1.159332408E1,5.091125850E2,2.876035929E0,2.118581656E2,1.438789625E1,8.001208274E0,8.001208274E0,0.000000000E0
1.076809524E3,4.817635817E1,1.159332855E1,5.092410067E2,2.876035929E0,2.119853301E2,1.439641347E1,8.001208274E0,8.001208274E0,0.000000000E0
1.077809527E3,4.817638939E1,1.159322366E1,5.093687658E2,2.200661659E0,2.131648491E2,1.439953981E1,8.001208274E0,8.001208274E0,0.000000000E0
1.078809529E3,4.817641734E1,1.159321900E1,5.092870593E2,1.550517321E0,2.133959961E2,1.440214160E1,8.001208274E0,8.001208274E0,0.000000000E0
1.079809531E3,4.817641465E1,1.159318414E1,5.090455940E2,1.144033909E0,2.133959961E2,1.440328465E1,1.200181241E1,1.200181241E1,0.000000000E0
1.080809534E3,4.817641471E1,1.159316873E1,5.088111142E2,1.364050627E0,2.133959961E2,1.440433322E1,1.200181241E1,1.200181241E1,0.000000000E0
1.081809536E3,4.817640683E1,1.159316096E1,5.086888442E2,1.364050627E0,2.133959961E2,1.440809289E1,1.200181241E1,1.200181241E1,0.000000000E0
1.082809539E3,4.817637303E1,1.159315964E1,5.087030393E2,1.662642360E0,2.098991718E2,1.441555187E1,1.200181241E1,1.200181241E1,0.000000000E0
1.083809541E3,4.817631491E1,1.159320987E1,5.087932833E2,2.599814177E0,2.059667313E2,1.442740828E1,1.200181241E1,1.200181241E1,0.000000000E0
1.084809544E3,4.817622641E1,1.159329906E1,5.090175299E2,2.599814177E0,2.045284574E2,1.442966528E1,1.200181241E1,1.200181241E1,0.000000000E0
1.085809545E3,4.817620758E1,1.159331043E1,5.093749277E2,2.195833445E0,2.071889800E2,1.443745723E1,1.200181241E1,1.200181241E1,0.000000000E0
1.086809548E3,4.817622806E1,1.159320993E1,5.096503891E2,2.121716976E0,2.073273597E2,1.444272720E1,1.200181241E1,1.200181241E1,0.000000000E0
1.087809551E3,4.817618127E1,1.159322125E1,5.097492365E2,1.969892859E0,2.076604816E2,1.444497694E1,1.200181241E1,1.200181241E1,0.000000000E0
1.088809553E3,4.817616373E1,1.159320612E1,5.098893093E2,2.131241798E0,2.086287019E2,1.444705826E1,1.200181241E1,1.200181241E1,0.000000000E0
1.089809556E3,4.817614941E1,1.159318805E1,5.100110924E2,2.131241798E0,2.127967566E2,1.445080903E1,1.200181241E1,1.200181241E1,0.000000000E0
1.090809558E3,4.817612376E1,1.159315519E1,5.101129192E2,2.160030127E0,2.101978286E2,1.445283772E1,1.200181241E1,1.200181241E1,0.000000000E0
1.091809560E3,4.817610592E1,1.159314949E1,5.102248352E2,1.693319082E0,2.077926321E2,1.445679215E1,1.200181241E1,1.200181241E1,0.000000000E0
1.092809563E3,4.817612499E1,1.159310447E1,5.103289712E2,1.853142738E0,2.103935135E2,1.446576144E1,1.200181241E1,1.200181241E1,0.000000000E0
1.093809565E3,4.817606507E1,1.159318547E1,5.103625110E2,1.853142738E0,2.090320383E2,1.446937744E1,1.200181241E1,1.200181241E1,0.000000000E0
1.094809567E3,4.817606087E1,1.159313711E1,5.104408467E2,1.910280943E0,2.090130503E2,1.447261123E1,1.200181241E1,1.200181241E1,0.000000000E0
1.095809569E3,4.817603895E1,1.159310846E1,5.105089402E2,1.911054969E0,2.043581671E2,1.447903118E1,1.200181241E1,1.200181241E1,0.000000000E0
1.096809571E3,4.817599168E1,1.159305873E1,5.105812281E2,2.027683496E0,2.064204335E2,1.448381231E1,8.001208274E0,8.001208274E0,0.000000000E0
1.097809574E3,4.817601082E1,1.159300099E1,5.107018907E2,1.911054969E0,2.159691336E2,1.448907448E1,8.001208274E0,8.001208274E0,0.000000000E0
1.098809576E3,4.817596989E1,1.159303661E1,5.105401533E2,1.974425435E0,2.157692686E2,1.449225884E1,8.001208274E0,8.001208274E0,0.000000000E0
1.099809579E3,4.817594250E1,1.159302405E1,5.089951230E2,1.405679345E0,2.187765735E2,1.449402966E1,8.001208274E0,8.001208274E0,0.000000000E0
1.100809581E3,4.817594291E1,1.159300018E1,5.079663343E2,1.467817068E0,2.182374121E2,1.449710621E1,8.001208274E0,8.001208274E0,0.000000000E0
1.101809584E3,4.817591661E1,1.159298729E1,5.073623244E2,1.467817068E0,2.148731204E2,1.450127874E1,8.001208274E0,8.001208274E0,0.000000000E0
1.102809585E3,4.817587910E1,1.159298554E1,5.069021551E2,2.269578934E0,2.104328766E2,1.450397351E1,8.001208274E0,8.001208274E0,0.000000000E0
1.103809588E3,4.817585942E1,1.159296434E1,5.066258929E2,2.706892490E0,2.104328766E2,1.450866533E1,8.001208274E0,8.001208274E0,0.000000000E0
1.104809590E3,4.817581742E1,1.159295819E1,5.064467398E2,3.514740229E0,2.114393463E2,1.451726612E1,8.001208274E0,8.001208274E0,0.000000000E0
1.105809593E3,4.817574384E1,1.159292244E1,5.064183326E2,3.514740229E0,2.114393463E2,1.452162212E1,8.001208274E0,8.001208274E0,0.000000000E0
1.106809595E3,4.817570492E1,1.159291580E1,5.065170305E2,3.514740229E0,2.126823883E2,1.452751444E1,8.001208274E0,8.001208274E0,0.000000000E0
1.107809598E3,4.817566633E1,1.159286134E1,5.076474138E2,3.926817656E0,2.126823883E2,1.453432154E1,8.001208274E0,8.001208274E0,0.000000000E0
1.108809600E3,4.817561320E1,1.159281573E1,5.083320239E2,4.393591404E0,2.115057068E2,1.453988061E1,8.001208274E0,8.001208274E0,0.000000000E0
1.109809602E3,4.817556648E1,1.159278906E1,5.083715329E2,4.393591404E0,2.115057068E2,1.454133629E1,8.001208274E0,8.001208274E0,0.000000000E0
1.110809604E3,4.817556026E1,1.159280633E1,5.090539141E2,4.501499176E0,2.115057068E2,1.454352319E1,8.001208274E0,8.001208274E0,0.000000000E0
1.111809606E3,4.817554353E1,1.159279083E1,5.091253395E2,5.116604328E0,2.143876038E2,1.454966243E1,8.001208274E0,8.001208274E0,0.000000000E0
1.112809610E3,4.817550023E1,1.159273947E1,5.094102771E2,5.116604328E0,2.143876038E2,1.455480625E1,6.000906205E0,6.000906205E0,0.000000000E0
1.113809611E3,4.817545890E1,1.159270829E1,5.095466500E2,5.038974285E0,2.146720581E2,1.455965567E1,6.000906205E0,6.000906205E0,0.000000000E0
1.114809613E3,4.817542383E1,1.159266942E1,5.094248462E2,5.038974285E0,2.146720581E2,1.456328331E1,6.000906205E0,6.000906205E0,0.000000000E0
1.115809616E3,4.817540072E1,1.159263489E1,5.086999974E2,4.830027103E0,2.172290192E2,1.456854129E1,8.001208274E0,8.001208274E0,0.000000000E0
1.116809619E3,4.817536631E1,1.159258626E1,5.084511770E2,4.830027103E0,2.172290192E2,1.456941642E1,8.001208274E0,8.001208274E0,0.000000000E0
1.117809621E3,4.817535914E1,1.159259114E1,5.076250687E2,4.052504539E0,2.172290192E2,1.457534828E1,1.200181241E1,1.200181241E1,0.000000000E0
1.118809624E3,4.817532019E1,1.159253648E1,5.066514436E2,3.494116545E0,2.232375793E2,1.457732588E1,1.200181241E1,1.200181241E1,0.000000000E0
1.119809626E3,4.817530722E1,1.159251824E1,5.062093737E2,2.074502945E0,2.232375793E2,1.458383949E1,1.200181241E1,1.200181241E1,0.000000000E0
1.120809628E3,4.817527130E1,1.159244884E1,5.061450574E2,2.074502945E0,2.263583679E2,1.458817179E1,8.001208274E0,8.001208274E0,0.000000000E0
1.121809630E3,4.817523442E1,1.159242999E1,5.063933623E2,1.973889112E0,2.263583679E2,1.458940636E1,8.001208274E0,8.001208274E0,0.000000000E0
1.122809633E3,4.817522693E1,1.159244228E1,5.066836774E2,1.826800466E0,2.263583679E2,1.459005466E1,8.001208274E0,8.001208274E0,0.000000000E0
1.123809635E3,4.817522212E1,1.159244721E1,5.066987361E2,1.536338925E0,2.263583679E2,1.459693345E1,8.001208274E0,8.001208274E0,0.000000000E0
1.124809637E3,4.817518204E1,1.159237655E1,5.060029529E2,1.536338925E0,2.315118256E2,1.459841413E1,8.001208274E0,8.001208274E0,0.000000000E0
1.125809639E3,4.817516879E1,1.159237449E1,5.049550152E2,1.389086485E0,2.315118256E2,1.460063024E1,8.001208274E0,8.001208274E0,0.000000000E0
1.126809642E3,4.817514937E1,1.159238117E1,5.045507126E2,1.106398940E0,2.315118256E2,1.460200401E1,8.001208274E0,8.001208274E0,0.000000000E0
1.127809645E3,4.817514784E1,1.159239955E1,5.038570597E2,6.299501657E-1,2.315118256E2,1.460256831E1,8.001208274E0,8.001208274E0,0.000000000E0
1.128809647E3,4.817515239E1,1.159240293E1,5.033121701E2,1.625930220E-1,2.315118256E2,1.460454810E1,8.001208274E0,8.001208274E0,0.000000000E0
1.129809649E3,4.817516253E1,1.159238098E1,5.035443200E2,2.675551474E-1,2.315118256E2,1.460556225E1,8.001208274E0,8.001208274E0,0.000000000E0
1.130809652E3,4.817515726E1,1.159236982E1,5.041597407E2,2.675551474E-1,2.315118256E2,1.460795800E1,8.001208274E0,8.001208274E0,0.000000000E0
